group,model,display_name,task,source_task,task_name,raw_label,reason,n_error,n_total,raw_proportion,chance_level,chance_adjusted_preference,above_chance_p,displayed_in_figure
mcq5,qwen,Qwen,Task5,task5,Visible Object Count,merge_adjacent_same_color_fallback_unique_0,Merge Adjacent Same Color,63,3000,0.021,0.2,-0.22375,1.0,False
mcq5,qwen3b,Qwen3B,Task5,task5,Visible Object Count,merge_adjacent_same_color_fallback_unique_0,Merge Adjacent Same Color,49,3000,0.01633333333333333,0.2,-0.22958333333333333,1.0,False
mcq5,vla0,vla0,Task5,task5,Visible Object Count,merge_adjacent_same_color_fallback_unique_0,Merge Adjacent Same Color,52,3000,0.017333333333333333,0.2,-0.22833333333333333,1.0,False
mcq5,kimi,Kimi,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,449,3000,0.14966666666666667,0.2,-0.06291666666666668,0.9999999999995938,False
mcq5,claude,Claude,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,402,3000,0.134,0.2,-0.0825,1.0,False
mcq5,claude,Claude,Task6,task2,Top Layer,missing_one_top_block_fallback_unique_0,Missing One Top Block,85,3000,0.028333333333333332,0.2,-0.21458333333333335,1.0,False
mcq5,gemini,Gemini,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,373,3000,0.12433333333333334,0.2,-0.09458333333333334,1.0,False
mcq5,gemini,Gemini,Task6,task2,Top Layer,missing_one_top_block_fallback_unique_0,Missing One Top Block,113,3000,0.03766666666666667,0.2,-0.20291666666666666,1.0,False
mcq5,glm,GLM,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,385,3000,0.12833333333333333,0.2,-0.08958333333333335,1.0,False
mcq5,glm,GLM,Task6,task2,Top Layer,missing_one_top_block_fallback_unique_0,Missing One Top Block,145,3000,0.04833333333333333,0.2,-0.18958333333333333,1.0,False
mcq5,gpt,GPT,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,313,3000,0.10433333333333333,0.2,-0.11958333333333335,1.0,False
mcq5,gpt,GPT,Task6,task2,Top Layer,missing_one_top_block_fallback_unique_0,Missing One Top Block,41,3000,0.013666666666666667,0.2,-0.2329166666666667,1.0,False
mcq5,human,Human,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,6,3000,0.002,0.2,-0.2475,1.0,False
mcq5,kimi,Kimi,Task6,task2,Top Layer,missing_one_top_block_fallback_unique_0,Missing One Top Block,28,3000,0.009333333333333334,0.2,-0.23833333333333334,1.0,False
mcq5,qwen,Qwen,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,420,3000,0.14,0.2,-0.075,1.0,False
mcq5,qwen,Qwen,Task6,task2,Top Layer,missing_one_top_block_fallback_unique_0,Missing One Top Block,154,3000,0.051333333333333335,0.2,-0.18583333333333332,1.0,False
mcq5,qwen3b,Qwen3B,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,382,3000,0.12733333333333333,0.2,-0.09083333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task6,task2,Top Layer,missing_one_top_block_fallback_unique_0,Missing One Top Block,226,3000,0.07533333333333334,0.2,-0.15583333333333332,1.0,False
mcq5,vla0,vla0,Task6,task2,Top Layer,missing_one_top_block,Missing One Top Block,367,3000,0.12233333333333334,0.2,-0.09708333333333334,1.0,False
mcq5,vla0,vla0,Task6,task2,Top Layer,missing_one_top_block_fallback_unique_0,Missing One Top Block,282,3000,0.094,0.2,-0.1325,1.0,False
mcq5,glm,GLM,Task6,task2,Top Layer,one_below_top,One Below Top,613,3000,0.20433333333333334,0.2,0.00541666666666666,0.2831155016451497,False
mcq5,qwen3b,Qwen3B,Task6,task2,Top Layer,one_below_top,One Below Top,547,3000,0.18233333333333332,0.2,-0.022083333333333365,0.9931623461203494,False
mcq5,vla0,vla0,Task6,task2,Top Layer,one_below_top,One Below Top,546,3000,0.182,0.2,-0.02250000000000002,0.9940046887607473,False
mcq5,claude,Claude,Task6,task2,Top Layer,one_below_top,One Below Top,184,3000,0.06133333333333333,0.2,-0.17333333333333334,1.0,False
mcq5,claude,Claude,Task6,task2,Top Layer,one_below_top_fallback_unique_0,One Below Top,10,3000,0.0033333333333333335,0.2,-0.24583333333333335,1.0,False
mcq5,gemini,Gemini,Task6,task2,Top Layer,one_below_top,One Below Top,228,3000,0.076,0.2,-0.155,1.0,False
mcq5,gemini,Gemini,Task6,task2,Top Layer,one_below_top_fallback_unique_0,One Below Top,20,3000,0.006666666666666667,0.2,-0.2416666666666667,1.0,False
mcq5,glm,GLM,Task6,task2,Top Layer,one_below_top_fallback_unique_0,One Below Top,43,3000,0.014333333333333333,0.2,-0.23208333333333334,1.0,False
mcq5,gpt,GPT,Task6,task2,Top Layer,one_below_top,One Below Top,157,3000,0.052333333333333336,0.2,-0.18458333333333332,1.0,False
mcq5,gpt,GPT,Task6,task2,Top Layer,one_below_top_fallback_unique_0,One Below Top,15,3000,0.005,0.2,-0.24375,1.0,False
mcq5,kimi,Kimi,Task6,task2,Top Layer,one_below_top,One Below Top,155,3000,0.051666666666666666,0.2,-0.18541666666666667,1.0,False
mcq5,kimi,Kimi,Task6,task2,Top Layer,one_below_top_fallback_unique_0,One Below Top,6,3000,0.002,0.2,-0.2475,1.0,False
mcq5,qwen,Qwen,Task6,task2,Top Layer,one_below_top,One Below Top,330,3000,0.11,0.2,-0.1125,1.0,False
mcq5,qwen,Qwen,Task6,task2,Top Layer,one_below_top_fallback_unique_0,One Below Top,31,3000,0.010333333333333333,0.2,-0.23708333333333334,1.0,False
mcq5,qwen3b,Qwen3B,Task6,task2,Top Layer,one_below_top_fallback_unique_0,One Below Top,41,3000,0.013666666666666667,0.2,-0.2329166666666667,1.0,False
mcq5,vla0,vla0,Task6,task2,Top Layer,one_below_top_fallback_unique_0,One Below Top,51,3000,0.017,0.2,-0.22874999999999998,1.0,False
mcq5,glm,GLM,Task6,task2,Top Layer,other_column_top,Other Column Top,626,3000,0.20866666666666667,0.2,0.01083333333333332,0.12254464569803927,False
mcq5,qwen3b,Qwen3B,Task6,task2,Top Layer,other_column_top,Other Column Top,593,3000,0.19766666666666666,0.2,-0.0029166666666666924,0.6324248545829523,False
mcq5,vla0,vla0,Task6,task2,Top Layer,other_column_top,Other Column Top,590,3000,0.19666666666666666,0.2,-0.0041666666666666935,0.6828650473273535,False
mcq5,qwen,Qwen,Task6,task2,Top Layer,other_column_top,Other Column Top,439,3000,0.14633333333333334,0.2,-0.06708333333333333,0.9999999999999901,False
mcq5,claude,Claude,Task6,task2,Top Layer,other_column_top,Other Column Top,247,3000,0.08233333333333333,0.2,-0.14708333333333334,1.0,False
mcq5,gemini,Gemini,Task6,task2,Top Layer,other_column_top,Other Column Top,286,3000,0.09533333333333334,0.2,-0.13083333333333333,1.0,False
mcq5,gpt,GPT,Task6,task2,Top Layer,other_column_top,Other Column Top,252,3000,0.084,0.2,-0.145,1.0,False
mcq5,human,Human,Task6,task2,Top Layer,other_column_top,Other Column Top,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,kimi,Kimi,Task6,task2,Top Layer,other_column_top,Other Column Top,232,3000,0.07733333333333334,0.2,-0.15333333333333332,1.0,False
mcq5,gpt,GPT,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,1555,3000,0.5183333333333333,0.2,0.3979166666666666,0.0,True
mcq5,gemini,Gemini,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,1047,3000,0.349,0.2,0.18624999999999994,1.2801151929020207e-80,True
mcq5,claude,Claude,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,1000,3000,0.3333333333333333,0.2,0.16666666666666663,1.0060280462093036e-65,True
mcq5,kimi,Kimi,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,983,3000,0.32766666666666666,0.2,0.1595833333333333,1.0937280976553772e-60,True
mcq5,qwen,Qwen,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,793,3000,0.2643333333333333,0.2,0.08041666666666662,1.0826313718742249e-17,True
mcq5,glm,GLM,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,618,3000,0.206,0.2,0.007499999999999972,0.211734628669215,False
mcq5,qwen3b,Qwen3B,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,591,3000,0.197,0.2,-0.0037500000000000033,0.6663628168370263,False
mcq5,vla0,vla0,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,563,3000,0.18766666666666668,0.2,-0.015416666666666669,0.9573536186088837,False
mcq5,human,Human,Task6,task2,Top Layer,phantom_block_above_top,Phantom Block Above Top,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,empty_support,Empty Support,683,3000,0.22766666666666666,0.2,0.034583333333333306,0.00010394306791824503,True
mcq5,vla0,vla0,Task7,task6,Direct Support,empty_support,Empty Support,530,3000,0.17666666666666667,0.2,-0.02916666666666668,0.9994492824440305,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,empty_support,Empty Support,525,3000,0.175,0.2,-0.03125000000000003,0.9997665495883629,False
mcq5,claude,Claude,Task7,task6,Direct Support,empty_support,Empty Support,260,3000,0.08666666666666667,0.2,-0.14166666666666666,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,77,3000,0.025666666666666667,0.2,-0.21791666666666668,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,7,3000,0.0023333333333333335,0.2,-0.24708333333333335,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,empty_support_fallback_unique_3,Empty Support,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,empty_support,Empty Support,295,3000,0.09833333333333333,0.2,-0.12708333333333335,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,64,3000,0.021333333333333333,0.2,-0.22333333333333333,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,55,3000,0.018333333333333333,0.2,-0.22708333333333333,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,empty_support_fallback_unique_2,Empty Support,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,empty_support,Empty Support,311,3000,0.10366666666666667,0.2,-0.12041666666666667,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,79,3000,0.026333333333333334,0.2,-0.21708333333333335,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,empty_support_fallback_unique_3,Empty Support,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,empty_support,Empty Support,9,3000,0.003,0.2,-0.24625,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,empty_support,Empty Support,219,3000,0.073,0.2,-0.15875,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,49,3000,0.01633333333333333,0.2,-0.22958333333333333,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,empty_support_fallback_unique_3,Empty Support,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,empty_support,Empty Support,195,3000,0.065,0.2,-0.16875,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,66,3000,0.022,0.2,-0.2225,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,8,3000,0.0026666666666666666,0.2,-0.24666666666666665,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,empty_support_fallback_unique_2,Empty Support,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,71,3000,0.023666666666666666,0.2,-0.22041666666666668,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,empty_support_fallback_unique_0,Empty Support,69,3000,0.023,0.2,-0.22125,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,empty_support_fallback_unique_1,Empty Support,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,miss_one_support,Miss One Support,351,3000,0.117,0.2,-0.10375,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,300,3000,0.1,0.2,-0.125,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,miss_one_support_fallback_unique_1,Miss One Support,11,3000,0.0036666666666666666,0.2,-0.24541666666666664,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,miss_one_support,Miss One Support,339,3000,0.113,0.2,-0.10875,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,220,3000,0.07333333333333333,0.2,-0.15833333333333333,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,miss_one_support_fallback_unique_1,Miss One Support,7,3000,0.0023333333333333335,0.2,-0.24708333333333335,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,miss_one_support,Miss One Support,272,3000,0.09066666666666667,0.2,-0.13666666666666666,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,237,3000,0.079,0.2,-0.15125,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,miss_one_support_fallback_unique_1,Miss One Support,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,miss_one_support,Miss One Support,386,3000,0.12866666666666668,0.2,-0.08916666666666666,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,143,3000,0.04766666666666667,0.2,-0.19041666666666668,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,miss_one_support_fallback_unique_1,Miss One Support,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,miss_one_support,Miss One Support,29,3000,0.009666666666666667,0.2,-0.2379166666666667,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,miss_one_support,Miss One Support,357,3000,0.119,0.2,-0.10125000000000002,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,156,3000,0.052,0.2,-0.18500000000000003,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,miss_one_support_fallback_unique_1,Miss One Support,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,328,3000,0.10933333333333334,0.2,-0.11333333333333334,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,miss_one_support,Miss One Support,327,3000,0.109,0.2,-0.11375,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,miss_one_support_fallback_unique_1,Miss One Support,8,3000,0.0026666666666666666,0.2,-0.24666666666666665,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,320,3000,0.10666666666666667,0.2,-0.11666666666666667,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,miss_one_support,Miss One Support,268,3000,0.08933333333333333,0.2,-0.13833333333333334,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,miss_one_support_fallback_unique_1,Miss One Support,6,3000,0.002,0.2,-0.2475,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,miss_one_support_fallback_unique_0,Miss One Support,321,3000,0.107,0.2,-0.11625,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,miss_one_support,Miss One Support,278,3000,0.09266666666666666,0.2,-0.13416666666666668,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,miss_one_support_fallback_unique_1,Miss One Support,6,3000,0.002,0.2,-0.2475,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,558,3000,0.186,0.2,-0.017500000000000016,0.974588447545619,False
mcq5,vla0,vla0,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,548,3000,0.18266666666666667,0.2,-0.021666666666666674,0.9922175980218411,False
mcq5,glm,GLM,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,540,3000,0.18,0.2,-0.025000000000000022,0.9973914539353594,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,478,3000,0.15933333333333333,0.2,-0.050833333333333355,0.9999999954013695,False
mcq5,claude,Claude,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,301,3000,0.10033333333333333,0.2,-0.12458333333333335,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,55,3000,0.018333333333333333,0.2,-0.22708333333333333,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,non_support_highlight_fallback_unique_1,Non Support Highlight,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,413,3000,0.13766666666666666,0.2,-0.07791666666666669,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,56,3000,0.018666666666666668,0.2,-0.22666666666666668,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,non_support_highlight_fallback_unique_1,Non Support Highlight,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,57,3000,0.019,0.2,-0.22625,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,non_support_highlight_fallback_unique_1,Non Support Highlight,6,3000,0.002,0.2,-0.2475,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,non_support_highlight_fallback_unique_2,Non Support Highlight,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,332,3000,0.11066666666666666,0.2,-0.11166666666666668,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,40,3000,0.013333333333333334,0.2,-0.23333333333333334,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,non_support_highlight_fallback_unique_1,Non Support Highlight,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,non_support_highlight,Non Support Highlight,244,3000,0.08133333333333333,0.2,-0.14833333333333334,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,45,3000,0.015,0.2,-0.23124999999999998,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,non_support_highlight_fallback_unique_1,Non Support Highlight,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,non_support_highlight_fallback_unique_2,Non Support Highlight,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,64,3000,0.021333333333333333,0.2,-0.22333333333333333,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,non_support_highlight_fallback_unique_1,Non Support Highlight,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,63,3000,0.021,0.2,-0.22375,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,non_support_highlight_fallback_unique_1,Non Support Highlight,10,3000,0.0033333333333333335,0.2,-0.24583333333333335,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,non_support_highlight_fallback_unique_0,Non Support Highlight,66,3000,0.022,0.2,-0.2225,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,non_support_highlight_fallback_unique_1,Non Support Highlight,10,3000,0.0033333333333333335,0.2,-0.24583333333333335,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,462,3000,0.154,0.2,-0.057500000000000016,0.9999999999653746,False
mcq5,claude,Claude,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,348,3000,0.116,0.2,-0.105,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,192,3000,0.064,0.2,-0.17,1.0,False
mcq5,claude,Claude,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,12,3000,0.004,0.2,-0.245,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,327,3000,0.109,0.2,-0.11375,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,165,3000,0.055,0.2,-0.18125000000000002,1.0,False
mcq5,gemini,Gemini,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,12,3000,0.004,0.2,-0.245,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,335,3000,0.11166666666666666,0.2,-0.11041666666666668,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,177,3000,0.059,0.2,-0.17625000000000002,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,11,3000,0.0036666666666666666,0.2,-0.24541666666666664,1.0,False
mcq5,glm,GLM,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_2,Wrong Support Subset,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,224,3000,0.07466666666666667,0.2,-0.15666666666666668,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,207,3000,0.069,0.2,-0.16375,1.0,False
mcq5,gpt,GPT,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,7,3000,0.0023333333333333335,0.2,-0.24708333333333335,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,15,3000,0.005,0.2,-0.24375,1.0,False
mcq5,human,Human,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,6,3000,0.002,0.2,-0.2475,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,209,3000,0.06966666666666667,0.2,-0.16291666666666668,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,203,3000,0.06766666666666667,0.2,-0.16541666666666668,1.0,False
mcq5,kimi,Kimi,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,10,3000,0.0033333333333333335,0.2,-0.24583333333333335,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,175,3000,0.058333333333333334,0.2,-0.17708333333333331,1.0,False
mcq5,qwen,Qwen,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,11,3000,0.0036666666666666666,0.2,-0.24541666666666664,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,400,3000,0.13333333333333333,0.2,-0.08333333333333334,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,168,3000,0.056,0.2,-0.18000000000000002,1.0,False
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,18,3000,0.006,0.2,-0.2425,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,397,3000,0.13233333333333333,0.2,-0.08458333333333334,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,174,3000,0.058,0.2,-0.17750000000000002,1.0,False
mcq5,vla0,vla0,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,18,3000,0.006,0.2,-0.2425,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,553,3000,0.18433333333333332,0.2,-0.019583333333333362,0.9855812064431189,False
mcq5,claude,Claude,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,501,3000,0.167,0.2,-0.04125,0.9999982503973167,False
mcq5,gemini,Gemini,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,454,3000,0.15133333333333332,0.2,-0.060833333333333364,0.9999999999976369,False
mcq5,kimi,Kimi,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,452,3000,0.15066666666666667,0.2,-0.061666666666666675,0.9999999999988225,False
mcq5,qwen,Qwen,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,449,3000,0.14966666666666667,0.2,-0.06291666666666668,0.9999999999995938,False
mcq5,claude,Claude,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,123,3000,0.041,0.2,-0.19874999999999998,1.0,False
mcq5,claude,Claude,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_3,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
