group,model,display_name,task,source_task,task_name,raw_label,reason,n_error,n_total,raw_proportion,chance_level,chance_adjusted_preference,above_chance_p,displayed_in_figure
mcq345,qwen3CQ,Qwen 3CQ,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,90,3000,0.03,0.3333333333333333,-0.45499999999999996,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,12,3000,0.004,0.3333333333333333,-0.49399999999999994,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_0,Wrong Support Subset,382,3000,0.12733333333333333,0.25,-0.16355555555555557,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task7,task6,Direct Support,wrong_support_subset,Wrong Support Subset,157,3000,0.052333333333333336,0.25,-0.26355555555555554,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_1,Wrong Support Subset,18,3000,0.006,0.25,-0.3253333333333333,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task7,task6,Direct Support,wrong_support_subset_fallback_unique_2,Wrong Support Subset,1,3000,0.0003333333333333333,0.25,-0.3328888888888889,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,553,3000,0.18433333333333332,0.2,-0.019583333333333362,0.9855812064431189,False
mcq345,claude,Claude,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,501,3000,0.167,0.2,-0.04125,0.9999982503973167,False
mcq345,gemini,Gemini,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,454,3000,0.15133333333333332,0.2,-0.060833333333333364,0.9999999999976369,False
mcq345,qwen,Qwen,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,449,3000,0.14966666666666667,0.2,-0.06291666666666668,0.9999999999995938,False
mcq345,claude,Claude,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,123,3000,0.041,0.2,-0.19874999999999998,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_3,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,347,3000,0.11566666666666667,0.3333333333333333,-0.32649999999999996,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,94,3000,0.03133333333333333,0.3333333333333333,-0.45299999999999996,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.3333333333333333,-0.4994999999999999,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,429,3000,0.143,0.25,-0.1426666666666667,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,130,3000,0.043333333333333335,0.25,-0.27555555555555555,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,2,3000,0.0006666666666666666,0.25,-0.33244444444444443,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,143,3000,0.04766666666666667,0.2,-0.19041666666666668,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_3,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,326,3000,0.10866666666666666,0.3333333333333333,-0.33699999999999997,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,102,3000,0.034,0.3333333333333333,-0.44899999999999995,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,435,3000,0.145,0.25,-0.14,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,139,3000,0.04633333333333333,0.25,-0.27155555555555555,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.25,-0.3328888888888889,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,112,3000,0.037333333333333336,0.2,-0.20333333333333334,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,378,3000,0.126,0.3333333333333333,-0.31099999999999994,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,67,3000,0.022333333333333334,0.3333333333333333,-0.46649999999999997,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,3,3000,0.001,0.3333333333333333,-0.49849999999999994,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,446,3000,0.14866666666666667,0.25,-0.1351111111111111,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,111,3000,0.037,0.25,-0.284,1.0,False
mcq345,human,Human,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,35,3000,0.011666666666666667,0.2,-0.2354166666666667,1.0,False
mcq345,human,Human,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,169,3000,0.05633333333333333,0.2,-0.17958333333333332,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_2,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,302,3000,0.10066666666666667,0.3333333333333333,-0.3489999999999999,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,147,3000,0.049,0.3333333333333333,-0.42649999999999993,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_2,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.3333333333333333,-0.4994999999999999,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.3333333333333333,-0.4994999999999999,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,392,3000,0.13066666666666665,0.25,-0.15911111111111112,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,179,3000,0.059666666666666666,0.25,-0.25377777777777777,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,2,3000,0.0006666666666666666,0.25,-0.33244444444444443,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_3,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.25,-0.3328888888888889,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,259,3000,0.08633333333333333,0.2,-0.14208333333333334,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,257,3000,0.08566666666666667,0.2,-0.14291666666666666,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,9,3000,0.003,0.2,-0.24625,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,197,3000,0.06566666666666666,0.3333333333333333,-0.40149999999999997,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,147,3000,0.049,0.3333333333333333,-0.42649999999999993,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,5,3000,0.0016666666666666668,0.3333333333333333,-0.49749999999999994,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,229,3000,0.07633333333333334,0.25,-0.23155555555555554,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,194,3000,0.06466666666666666,0.25,-0.24711111111111114,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,6,3000,0.002,0.25,-0.33066666666666666,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,280,3000,0.09333333333333334,0.2,-0.13333333333333333,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,254,3000,0.08466666666666667,0.2,-0.14416666666666667,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,8,3000,0.0026666666666666666,0.2,-0.24666666666666665,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,174,3000,0.058,0.3333333333333333,-0.4129999999999999,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,150,3000,0.05,0.3333333333333333,-0.42499999999999993,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,6,3000,0.002,0.3333333333333333,-0.49699999999999994,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,251,3000,0.08366666666666667,0.25,-0.22177777777777777,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,240,3000,0.08,0.25,-0.22666666666666666,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,10,3000,0.0033333333333333335,0.25,-0.3288888888888889,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,285,3000,0.095,0.2,-0.13125,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,150,3000,0.05,0.2,-0.18750000000000003,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,205,3000,0.06833333333333333,0.3333333333333333,-0.39749999999999996,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,115,3000,0.03833333333333333,0.3333333333333333,-0.44249999999999995,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,4,3000,0.0013333333333333333,0.3333333333333333,-0.4979999999999999,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,232,3000,0.07733333333333334,0.25,-0.23022222222222222,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,141,3000,0.047,0.25,-0.27066666666666667,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,6,3000,0.002,0.25,-0.33066666666666666,1.0,False
mcq345,human,Human,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,14,3000,0.004666666666666667,0.2,-0.24416666666666664,1.0,False
mcq345,human,Human,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,318,3000,0.106,0.2,-0.11750000000000001,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,294,3000,0.098,0.2,-0.1275,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,10,3000,0.0033333333333333335,0.2,-0.24583333333333335,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,242,3000,0.08066666666666666,0.3333333333333333,-0.37899999999999995,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,204,3000,0.068,0.3333333333333333,-0.3979999999999999,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,11,3000,0.0036666666666666666,0.3333333333333333,-0.49449999999999994,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,3,3000,0.001,0.3333333333333333,-0.49849999999999994,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,275,3000,0.09166666666666666,0.25,-0.2111111111111111,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,260,3000,0.08666666666666667,0.25,-0.21777777777777776,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,8,3000,0.0026666666666666666,0.25,-0.3297777777777778,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,2,3000,0.0006666666666666666,0.25,-0.33244444444444443,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,587,3000,0.19566666666666666,0.2,-0.005416666666666695,0.7301755907852969,False
mcq345,gemini,Gemini,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,454,3000,0.15133333333333332,0.2,-0.060833333333333364,0.9999999999976369,False
mcq345,claude,Claude,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,341,3000,0.11366666666666667,0.2,-0.10791666666666667,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,18,3000,0.006,0.2,-0.2425,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,192,3000,0.064,0.3333333333333333,-0.4039999999999999,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,11,3000,0.0036666666666666666,0.3333333333333333,-0.49449999999999994,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,2,3000,0.0006666666666666666,0.3333333333333333,-0.49899999999999994,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,289,3000,0.09633333333333334,0.25,-0.2048888888888889,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,10,3000,0.0033333333333333335,0.25,-0.3288888888888889,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,2,3000,0.0006666666666666666,0.25,-0.33244444444444443,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,14,3000,0.004666666666666667,0.2,-0.24416666666666664,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,284,3000,0.09466666666666666,0.3333333333333333,-0.35799999999999993,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,11,3000,0.0036666666666666666,0.3333333333333333,-0.49449999999999994,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,355,3000,0.11833333333333333,0.25,-0.17555555555555555,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,12,3000,0.004,0.25,-0.328,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,2,3000,0.0006666666666666666,0.25,-0.33244444444444443,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_5,Support Blocks Not Column,1,3000,0.0003333333333333333,0.25,-0.3328888888888889,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,269,3000,0.08966666666666667,0.2,-0.13791666666666666,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,10,3000,0.0033333333333333335,0.2,-0.24583333333333335,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,203,3000,0.06766666666666667,0.3333333333333333,-0.39849999999999997,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,8,3000,0.0026666666666666666,0.3333333333333333,-0.49599999999999994,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,217,3000,0.07233333333333333,0.25,-0.2368888888888889,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,8,3000,0.0026666666666666666,0.25,-0.3297777777777778,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,1,3000,0.0003333333333333333,0.25,-0.3328888888888889,1.0,False
mcq345,human,Human,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,7,3000,0.0023333333333333335,0.2,-0.24708333333333335,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,24,3000,0.008,0.2,-0.24,1.0,False
mcq345,qwen,Qwen,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,444,3000,0.148,0.3333333333333333,-0.27799999999999997,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,19,3000,0.006333333333333333,0.3333333333333333,-0.4904999999999999,1.0,False
mcq345,qwen3CQ,Qwen 3CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,3,3000,0.001,0.3333333333333333,-0.49849999999999994,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,521,3000,0.17366666666666666,0.25,-0.10177777777777779,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,12,3000,0.004,0.25,-0.328,1.0,False
mcq345,qwen4CQ,Qwen 4CQ,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_5,Support Blocks Not Column,1,3000,0.0003333333333333333,0.25,-0.3328888888888889,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,247,3000,0.08233333333333333,0.2,-0.14708333333333334,1.0,False
mcq345,claude,Claude,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,69,3000,0.023,0.2,-0.22125,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,126,3000,0.042,0.3333333333333333,-0.43699999999999994,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,70,3000,0.023333333333333334,0.3333333333333333,-0.46499999999999997,1.0,False
mcq345,claude3CQ,Claude 3CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,4,3000,0.0013333333333333333,0.3333333333333333,-0.4979999999999999,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,170,3000,0.056666666666666664,0.25,-0.2577777777777778,1.0,False
mcq345,claude4CQ,Claude 4CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,65,3000,0.021666666666666667,0.25,-0.30444444444444446,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,309,3000,0.103,0.2,-0.12125000000000001,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,78,3000,0.026,0.2,-0.2175,1.0,False
mcq345,gemini,Gemini,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,186,3000,0.062,0.3333333333333333,-0.4069999999999999,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,51,3000,0.017,0.3333333333333333,-0.4744999999999999,1.0,False
mcq345,gemini3CQ,Gemini 3CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,1,3000,0.0003333333333333333,0.3333333333333333,-0.4994999999999999,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,281,3000,0.09366666666666666,0.25,-0.20844444444444443,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,71,3000,0.023666666666666666,0.25,-0.30177777777777776,1.0,False
mcq345,gemini4CQ,Gemini 4CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,1,3000,0.0003333333333333333,0.25,-0.3328888888888889,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,256,3000,0.08533333333333333,0.2,-0.14333333333333334,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,46,3000,0.015333333333333332,0.2,-0.23083333333333333,1.0,False
mcq345,gpt,GPT,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,297,3000,0.099,0.3333333333333333,-0.3514999999999999,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,53,3000,0.017666666666666667,0.3333333333333333,-0.4734999999999999,1.0,False
mcq345,gpt3CQ,GPT3CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,3,3000,0.001,0.3333333333333333,-0.49849999999999994,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,356,3000,0.11866666666666667,0.25,-0.1751111111111111,1.0,False
mcq345,gpt4CQ,GPT4CQ,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,57,3000,0.019,0.25,-0.308,1.0,False
mcq345,human,Human,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
